root_id,cell_type
720575940632756900,L5
720575940622115169,Tlp4
720575940639812661,NA
720575940616250041,T5c
720575940611475097,NA
720575940613459314,L2
720575940623905255,LCe04
720575940621768385,CB.FB1H0
720575940609633378,NA
720575940634139799,CB0191
720575940639258200,Mi1
720575940638646335,R1-6
720575940617397433,T4c
720575940617417270,NA
720575940629826807,CB2625
720575940624401866,cLP01
720575940611728338,CB2751
720575940637399268,NA
720575940622127830,BM_InOm
720575940624633783,Tm4
720575940631624812,Tm5a
720575940605547552,T4b
720575940617110555,NA
720575940618665339,T5b
720575940609735363,OCC02b
720575940627505746,T2a
720575940631616975,Tm9
720575940625264461,NA
720575940653560822,Dm9
720575940621286405,NA
720575940617362772,CB1783
720575940623774100,NA
720575940621578667,Tm5c
720575940614457651,Tlp6
720575940604801993,NA
720575940611089476,CB3816
720575940620217280,T2
720575940613527789,CB1659
720575940628007015,T5a
720575940619753419,Tm6
720575940621458378,Mi4
720575940626397778,T4b
720575940615016598,Tm6
720575940626094094,CB3851
720575940631280889,R1-6
720575940621776161,NA
720575940639838005,NA
720575940615995649,NA
720575940628730128,Mi9
720575940647153796,KCapbp-ap2
720575940638195263,Dm3
720575940625780026,cLP02
720575940625044068,T5d
720575940638801124,CB3848
720575940618950913,R1-6
720575940610186905,NA
720575940627039294,R1-6
720575940629704574,NA
720575940625460241,Y3
720575940629098540,NA
720575940637729370,NA
720575940623623687,NA
720575940635557271,Tm1
720575940640508787,Dm21
720575940621382638,Tm20
720575940610754162,CL261b
720575940660103553,Tm9
720575940638844469,NA
720575940625348389,NA
720575940632714977,NA
720575940625790778,NA
720575940628809723,Tm2
720575940639396003,T5b
720575940629613840,R1-6
720575940626649433,NA
720575940625967036,Dm9
720575940627785468,Tm5Y
720575940648469881,TmY9
720575940622403964,Dm21
720575940631757624,L1
720575940619898971,CB1494
720575940637760309,T5d
720575940621496956,NA
720575940635079324,R7
720575940633347097,Tlp1
720575940622082113,MeTu3
720575940615709343,Y4
720575940628585948,Tm2
720575940617433830,LB1a
720575940623833068,Dm3
720575940622431860,NA
720575940636270181,T5b
720575940605013420,NA
720575940646180228,T4d
720575940623605994,C2
720575940606742206,TmY3
720575940611248760,T2a
720575940610175381,Tm9
720575940616104379,CB2087
720575940626555153,CB2242
720575940629266179,T4b
720575940632738385,Mi4
720575940627181854,TmY5a
720575940622472959,L3
720575940627248996,NA
720575940634235744,NA
720575940636815502,Dm21
720575940634228124,JO-A
720575940624457715,Mi15
720575940624752871,NA
720575940632933432,R1-6
720575940616571846,T1
720575940631313455,NA
720575940608279817,TPMN
720575940635531956,T2a
720575940628823674,NA
720575940627096472,TmY5a
720575940636794766,Tm3
720575940632098375,KCapbp-ap2
720575940611274981,Dm3
720575940621758591,T3
720575940643853422,Tm5Y
720575940629742718,DNg09
720575940630798021,Y3
720575940648661636,Am
720575940622167412,R1-6
720575940630914511,NA
720575940617454114,NA
720575940619978363,NA
720575940645693988,cMLLP01
720575940638300388,Tm3
720575940630043727,T4c
720575940623743892,NA
720575940625318636,CB3846
720575940632384910,Y3
720575940614556822,Tm20
720575940618097821,T4a
720575940629126503,T5c
720575940636930423,CB3845
720575940625314343,Dm8
720575940611798169,CB1089
720575940609912587,Mi4
720575940624852297,R1-6
720575940622295773,Tm8
720575940613586700,NA
720575940635511988,NA
720575940637328198,C3
720575940622376925,TmY4
720575940635344279,Tm4
720575940622456555,Mi15
720575940614061539,T2
720575940620407572,T2
720575940614650791,Mi9
720575940623104440,Y3
720575940615961684,NA
720575940612926693,Dm11
720575940634855449,R8
720575940622476156,Tm4
720575940635112860,R1-6
720575940622432038,NA
720575940641435099,T4b
720575940616720825,NA
720575940633771745,DNg20
720575940625555348,Dm15
720575940627749931,TmY9
720575940623160319,Dm21
720575940632049804,T4d
720575940626553146,NA
720575940632668556,NA
720575940659760769,NA
720575940610206387,NA
720575940623129357,Dm3
720575940629535610,NA
720575940639344693,L2
720575940631847528,NA
720575940617512121,T5b
720575940630501699,CB0979
720575940625543626,NA
720575940619551604,CB3864
720575940619531502,T4c
720575940623713770,Tm12
720575940622583284,R1-6
720575940629922242,TmY3
720575940627802696,NA
720575940637639396,NA
720575940621716161,CB3850
720575940606099377,T3
720575940647793972,Tm3
720575940625720871,Dm12
720575940636999280,NA
720575940621174704,NA
720575940615985814,CB3851
720575940622304124,TmYem1
720575940630702789,NA
720575940634946160,NA
720575940619121713,Mi1
720575940613363710,TmY9
720575940625912248,Tm6
720575940625965374,NA
720575940615479413,NA
720575940633291418,NA
720575940626801866,Pm1
720575940632651212,T3
720575940626294397,NA
720575940640666173,Mi13
720575940631553487,TmY4
720575940616851980,CB3833
720575940621519180,T5d
720575940625020088,Tm6
720575940638584372,Tm9
720575940621202096,NA
720575940606800305,NA
720575940635378016,TmY15
720575940614778023,NA
720575940627113162,Mi1
720575940606505090,MTe01
720575940625309164,R1-6
720575940637611877,NA
720575940621059169,Mi4
720575940608296457,TmY3
720575940630698044,T2a
720575940628314118,Dm3
720575940606727945,Tm4
720575940612544935,NA
720575940623223501,NA
720575940612163278,R1-6
720575940621995430,CB3829
720575940627138905,Mi10
720575940626870884,NA
720575940620755366,L1
720575940628899304,C2
720575940633006817,CB2481
720575940633717855,T5a
720575940648685444,NA
720575940639071551,C3
720575940619396933,T5b
720575940616782534,C2
720575940618728606,Mi1
720575940638745971,L5
720575940654490785,CB1760
720575940634848151,Tm20
720575940620831323,TmY3
720575940623149014,CB3819
720575940635150443,T3
720575940623249043,CB2793
720575940626718739,LLPC2
720575940619816071,T5c
720575940625926926,C2
720575940627873448,T4a
720575940613111471,NA
720575940624468809,L2
720575940632077127,NA
720575940626874511,"PLP191,PLP192a"
720575940626826288,CB0219
720575940622333622,CB3848
720575940624975689,Lawf2
720575940623739076,NA
720575940643576196,Dm2
720575940621447350,Mi1
720575940626896784,R1-6
720575940620976048,C3
720575940638944931,CB3848
720575940608322994,CB3833
720575940631201311,NA
720575940615023535,DNge062
720575940629395578,Mi15
720575940638145087,T2a
720575940613576470,L5
720575940622173729,TmY18
720575940624495644,NA
720575940656083617,C3
720575940637542077,Dm1
720575940629023228,L2
720575940627990020,Tm9
720575940609212169,R1-6
720575940622224961,NA
720575940642713288,Tm5Y
720575940617952034,DNpe097
720575940624179384,BM_InOm
720575940618133649,CB2592
720575940628369039,TmY16
720575940624820938,Pm1
720575940627558787,NA
720575940635530871,CB0922
720575940631528566,NA
720575940626962435,CB3505
720575940626878595,NA
720575940624249607,T5c
720575940626562665,NA
720575940641658164,T4b
720575940626121018,T2
720575940610136538,CB1666
720575940607638723,L3
720575940628688745,T4b
720575940638698842,Tm9
720575940609178377,R1-6
720575940623707575,NA
720575940649653113,T4d
720575940616257141,Mi10
720575940622563077,Tm1
720575940619559838,CB2388
720575940631645836,Tm20
720575940626967448,L1
720575940608673860,NA
720575940621062494,LC10c
720575940627495301,TmY3
720575940639472984,Tm20
720575940617546869,CB3864
720575940632365454,Tm4
720575940641331764,NA
720575940615179423,BM_InOm
720575940632433820,NA
720575940607489970,Tm1
720575940615460364,R1-6
720575940639308752,SMP320b
720575940621616734,T5a
720575940623882825,Tm1
720575940649536377,NA
720575940630591532,Tm2
720575940640267608,TmY3
720575940632517955,R1-6
720575940629439238,CB2552
720575940626993029,TmY9
720575940627354372,CB1476
720575940622141761,Tm5a
720575940610349029,Tm5c
720575940625480250,Tm1
720575940616296607,C2
720575940615385706,R7
720575940621904618,L4
720575940612581525,R1-6
720575940628397775,NA
720575940625414380,TmY5a
720575940621145821,NA
720575940629320236,L4
720575940617486552,NA
720575940611588194,Tm20
720575940625549464,Tm2
720575940639574235,NA
720575940620936030,NA
720575940621193910,T5d
720575940630767631,Mi1
720575940601736201,Dm10
720575940627012881,L5
720575940617493460,NA
720575940622513958,CB1901
720575940611621166,NA
720575940606712497,L5
720575940621529435,NA
720575940638361407,NA
720575940619154203,NA
720575940637682142,T2
720575940621847139,Tm2
720575940623055556,Mi13
720575940629786624,NA
720575940620876935,T5b
720575940624229629,L3
720575940616496102,Mi1
720575940617755019,Dm8
720575940610430254,NA
720575940629549049,NA
720575940619058205,T2a
720575940629697835,T3
720575940608960009,Dm20
720575940646479982,T1
720575940638388314,T5c
720575940627215377,T5c
720575940647436835,NA
720575940629302910,L4
720575940634588607,Tm2
720575940626498566,CB0492
720575940621380220,NA
720575940622655181,NA
720575940627404821,C2
720575940620018964,NA
720575940614560808,C2
720575940606260402,NA
720575940625961509,Tm20
720575940608883465,Tm1
720575940621669997,Mi9
720575940609078723,T4d
720575940620560133,CB3851
720575940623955637,NA
720575940646290979,KCab
720575940619686064,SLP028c
720575940634221920,NA
720575940642171867,Tm8
720575940619188589,Tm5c
720575940631651128,CB1871
720575940633031836,TmY16
720575940617254261,Tm3
720575940609787285,NA
720575940639322950,R1-6
720575940621270554,NA
720575940631262223,Mi13
720575940626960536,CB0022
720575940615406590,CB0078
720575940625392314,CB1578
720575940628314167,LC31a
720575940625837854,NA
720575940622122334,Tm6
720575940616740539,Dm1
720575940605432422,T4c
720575940624075507,NA
720575940613637785,CB1524
720575940631227434,T5a
720575940630234624,Tm3
720575940605625958,CB1870
720575940626228329,CB1675
720575940619209664,T5b
720575940608989909,CB2135
720575940631239747,L4
720575940614271185,T5a
720575940628252553,R1-6
720575940619654193,C2
720575940636076383,Mi14
720575940611600504,R1-6
720575940627515624,R1-6
720575940630834652,R1-6
720575940620248235,Tm1
720575940622892493,T4c
720575940627214082,Dm8
720575940618234769,R1-6
720575940620844141,Mi15
720575940629455068,NA
720575940620413609,Mi4
720575940632409903,L3
720575940633719716,Tm20
720575940634262684,Tm4
720575940619654454,T1
720575940634243775,NA
720575940608206770,L5
720575940639505792,NA
720575940625297959,Dm12
720575940629170220,Mi1
720575940633345700,Tm2
720575940621708570,T5a
720575940621902085,CB3810
720575940640207549,CB1060
720575940622945041,T4b
720575940628206664,Lawf2
720575940610813538,NA
720575940613717138,NA
720575940606811657,L2
720575940611980207,NA
720575940627810576,Tm4
720575940619410671,NA
720575940620665816,NA
720575940605097132,Tm2
720575940624602701,NA
720575940629321546,NA
720575940620782319,Dm3
720575940633537197,R1-6
720575940611192526,NA
720575940618045776,CB2390
720575940620140897,Dm3
720575940636705502,CB1385
720575940604971394,CB1858
720575940625053447,AVLP496b
720575940620955201,Tm9
720575940630545274,L2
720575940607006556,NA
720575940626781672,Tm4
720575940625155884,Mi4
720575940632888377,Tm2
720575940625058173,KCab
720575940643683232,T2
720575940612927213,CB1841
720575940625366846,NA
720575940628703720,L1
720575940635395679,NA
720575940623592492,Tm5Y
720575940626393858,Tm9
720575940638119134,R1-6
720575940627065167,Tm4
720575940626401380,CB3320
720575940630038327,C2
720575940607278025,TmY11
720575940624913959,CB0696
720575940625043856,L1
720575940626079269,Tm1
720575940629191942,L4
720575940638456798,L1
720575940627029254,NA
720575940622667155,NA
720575940630212567,Tm2
720575940623881924,L3
720575940632643501,T5b
720575940619368128,T4c
720575940650935673,NA
720575940648165764,Dm10
720575940635030426,T2
720575940627716168,CB0073
720575940617836774,Tm3
720575940616324767,L1
720575940658951297,TmY18
720575940612829658,Tm5c
720575940618875805,Mi9
720575940623390344,CB3851
720575940631902035,NA
720575940639554126,Dm15
720575940633922605,CB2954
720575940626094413,R8
720575940622082420,TmY3
720575940627327938,NA
720575940606999497,T3
720575940630949573,NA
720575940604999526,NA
720575940631158815,Dm3
720575940625523856,Tm9
720575940621811182,"CB.FB3,4D3"
720575940624774858,Dm2
720575940616072221,CB2125
720575940632040652,CB1688
720575940633056467,NA
720575940628882506,T1
720575940632013724,NA
720575940604324017,NA
720575940611053892,R1-6
720575940628445425,Tm9
720575940627550214,NA
720575940629328591,KCapbp-ap2
720575940605947569,CB3730
720575940638385716,Pm1
720575940634638818,CB3864
720575940638786118,C3
720575940631619384,NA
720575940623859463,T5d
720575940621545920,T5a
720575940632361953,T5c
720575940631583596,CB2287
720575940635473503,C3
720575940621319924,CB0283
720575940626179614,DNge207
720575940629114442,NA
720575940629465849,Dm3
720575940611948386,R1-6
720575940616575500,Tm9
720575940622114992,Tm6
720575940623298045,Mi10
720575940632879149,NA
720575940619037972,Tm20
720575940608387442,L3
720575940613428008,BM_InOm
720575940618430923,Tm3
720575940627417064,NA
720575940640164029,NA
720575940625292606,NA
720575940629333095,CB3050
720575940622207785,CB2351
720575940644412964,CB3782
720575940623253469,R1-6
720575940627447401,CB1791
720575940638107445,JO-F
720575940631504847,MeTu3
720575940623445735,CB3848
720575940618736965,Tm5a
720575940633770091,T4a
720575940628619848,NA
720575940639565382,Dm10
720575940617982209,Tm6
720575940631728121,Lawf1
720575940620044935,NA
720575940650542582,CB1256
720575940627897591,NA
720575940612610789,Tm6
720575940625604839,NA
720575940640620240,Tm4
720575940617441752,NA
720575940635713375,NA
720575940626512581,T4b
720575940625807388,L2
720575940626985478,T1
720575940633693803,NA
720575940629364583,CB1739
720575940611893490,T2a
720575940622574605,TmY5a
720575940614079911,CB3828
720575940636616670,NA
720575940633865497,NA
720575940609226453,T5a
720575940621819980,Tm20
720575940622865084,NA
720575940615348135,Tm5Y
720575940628055573,L4
720575940615945926,Tm16
720575940622550348,NA
720575940609184046,CB2826
720575940625306300,Tm5a
720575940637605183,Tm12
720575940630906655,NA
720575940631683927,NA
720575940619505902,Tm20
720575940625943340,T4a
720575940621631690,T5c
720575940615621266,CB3847
720575940626192771,Mi1
720575940623189739,BM_FrOr
720575940614239338,T4c
720575940627924501,TmY9
720575940627706362,CB3828
720575940623428829,L3
720575940624712892,Mi13
720575940625917827,NA
720575940640738419,NA
720575940637922367,NA
720575940607123586,Tm3
720575940615263298,T4d
720575940623022104,Tm6
720575940637835839,NA
720575940610043346,CB2901
720575940612626641,CB2101
720575940638517732,Mi4
720575940619160769,NA
720575940614329410,Tm1
720575940620297793,Tm1
720575940616836364,Pm2
720575940623601860,CB3832
720575940621674367,T4b
720575940625835978,CB3852
720575940613442275,Lawf1
720575940631244074,Tm5Y
720575940625185319,TmY5a
720575940604499936,NA
720575940646648372,T5b
720575940634268641,Mi13
720575940626089368,NA
720575940635332270,CB3822
720575940632316690,NA
720575940625431652,Tm3
720575940612678637,NA
720575940620921776,BM_InOm
720575940627220327,NA
720575940613959062,Dm15
720575940628809515,L5
720575940628254193,CB1576
720575940613366243,Mi15
720575940609391113,L3
720575940626350157,Am
720575940626645434,AVLP559a
720575940625241287,R1-6
720575940635070911,Tm20
720575940627087256,TmY11
720575940636571503,NA
720575940629068741,v2LN46b
720575940614310627,Mi9
720575940630332753,KCab
720575940626847674,Y3
720575940619266880,R8
720575940638480755,T4d
720575940614952415,NA
720575940604986592,Mi10
720575940618963694,NA
720575940630516862,L1
720575940623493902,CB1827
720575940621443462,Tm16
720575940625227708,T5d
720575940625037861,CB1154
720575940617387035,T5d
720575940627430994,Tm1
720575940607509170,Mi4
720575940632904356,Mi2
720575940614276845,L4
720575940619915057,MTe20
720575940615011782,CB0955
720575940632744621,T4a
720575940643207584,TmY14
720575940617201595,Mi15
720575940610397230,T5b
720575940628052755,Lawf1
720575940622286262,NA
720575940623047437,Tm6
720575940623125793,C3
720575940628763074,TmYem1
720575940632932408,Tm5a
720575940615655730,Tm9
720575940614908050,NA
720575940611625682,R1-6
720575940621835246,CB3245
720575940613248435,T5b
720575940635651184,CB2129
720575940627509770,NA
